"","code_muni2","code_muni","MUNICIPIO","Nome_UF"
"4689","4304689",430468,"Capela de Santana","Rio Grande do Sul"
"4690","4304697",430469,"Capitão","Rio Grande do Sul"
"4691","4304705",430470,"Carazinho","Rio Grande do Sul"
"4692","4304713",430471,"Caraá","Rio Grande do Sul"
"4693","4304804",430480,"Carlos Barbosa","Rio Grande do Sul"
"4694","4304853",430485,"Carlos Gomes","Rio Grande do Sul"
"4695","4304903",430490,"Casca","Rio Grande do Sul"
"4696","4304952",430495,"Caseiros","Rio Grande do Sul"
"4697","4305009",430500,"Catuípe","Rio Grande do Sul"
"4698","4305108",430510,"Caxias do Sul","Rio Grande do Sul"
"4699","4305116",430511,"Centenário","Rio Grande do Sul"
"4700","4305124",430512,"Cerrito","Rio Grande do Sul"
"4701","4305132",430513,"Cerro Branco","Rio Grande do Sul"
"4702","4305157",430515,"Cerro Grande","Rio Grande do Sul"
"4703","4305173",430517,"Cerro Grande do Sul","Rio Grande do Sul"
"4704","4305207",430520,"Cerro Largo","Rio Grande do Sul"
"4705","4305306",430530,"Chapada","Rio Grande do Sul"
"4706","4305355",430535,"Charqueadas","Rio Grande do Sul"
"4707","4305371",430537,"Charrua","Rio Grande do Sul"
"4708","4305405",430540,"Chiapetta","Rio Grande do Sul"
"4709","4305439",430543,"Chuí","Rio Grande do Sul"
"4710","4305447",430544,"Chuvisca","Rio Grande do Sul"
"4711","4305454",430545,"Cidreira","Rio Grande do Sul"
"4712","4305504",430550,"Ciríaco","Rio Grande do Sul"
"4713","4305587",430558,"Colinas","Rio Grande do Sul"
"4714","4305603",430560,"Colorado","Rio Grande do Sul"
"4715","4305702",430570,"Condor","Rio Grande do Sul"
"4716","4305801",430580,"Constantina","Rio Grande do Sul"
"4717","4305835",430583,"Coqueiro Baixo","Rio Grande do Sul"
"4718","4305850",430585,"Coqueiros do Sul","Rio Grande do Sul"
"4719","4305871",430587,"Coronel Barros","Rio Grande do Sul"
"4720","4305900",430590,"Coronel Bicaco","Rio Grande do Sul"
"4721","4305934",430593,"Coronel Pilar","Rio Grande do Sul"
"4722","4305959",430595,"Cotiporã","Rio Grande do Sul"
"4723","4305975",430597,"Coxilha","Rio Grande do Sul"
"4724","4306007",430600,"Crissiumal","Rio Grande do Sul"
"4725","4306056",430605,"Cristal","Rio Grande do Sul"
"4726","4306072",430607,"Cristal do Sul","Rio Grande do Sul"
"4727","4306106",430610,"Cruz Alta","Rio Grande do Sul"
"4728","4306130",430613,"Cruzaltense","Rio Grande do Sul"
"4729","4306205",430620,"Cruzeiro do Sul","Rio Grande do Sul"
"4730","4306304",430630,"David Canabarro","Rio Grande do Sul"
"4731","4306320",430632,"Derrubadas","Rio Grande do Sul"
"4732","4306353",430635,"Dezesseis de Novembro","Rio Grande do Sul"
"4733","4306379",430637,"Dilermando de Aguiar","Rio Grande do Sul"
"4734","4306403",430640,"Dois Irmãos","Rio Grande do Sul"
"4735","4306429",430642,"Dois Irmãos das Missões","Rio Grande do Sul"
"4736","4306452",430645,"Dois Lajeados","Rio Grande do Sul"
"4737","4306502",430650,"Dom Feliciano","Rio Grande do Sul"
"4738","4306551",430655,"Dom Pedro de Alcântara","Rio Grande do Sul"
"4739","4306601",430660,"Dom Pedrito","Rio Grande do Sul"
"4740","4306700",430670,"Dona Francisca","Rio Grande do Sul"
"4741","4306734",430673,"Doutor Maurício Cardoso","Rio Grande do Sul"
"4742","4306759",430675,"Doutor Ricardo","Rio Grande do Sul"
"4743","4306767",430676,"Eldorado do Sul","Rio Grande do Sul"
"4744","4306809",430680,"Encantado","Rio Grande do Sul"
"4745","4306908",430690,"Encruzilhada do Sul","Rio Grande do Sul"
"4746","4306924",430692,"Engenho Velho","Rio Grande do Sul"
"4747","4306932",430693,"Entre-Ijuís","Rio Grande do Sul"
"4748","4306957",430695,"Entre Rios do Sul","Rio Grande do Sul"
"4749","4306973",430697,"Erebango","Rio Grande do Sul"
"4750","4307005",430700,"Erechim","Rio Grande do Sul"
"4751","4307054",430705,"Ernestina","Rio Grande do Sul"
"4752","4307104",430710,"Herval","Rio Grande do Sul"
"4753","4307203",430720,"Erval Grande","Rio Grande do Sul"
"4754","4307302",430730,"Erval Seco","Rio Grande do Sul"
"4755","4307401",430740,"Esmeralda","Rio Grande do Sul"
"4756","4307450",430745,"Esperança do Sul","Rio Grande do Sul"
"4757","4307500",430750,"Espumoso","Rio Grande do Sul"
"4758","4307559",430755,"Estação","Rio Grande do Sul"
"4759","4307609",430760,"Estância Velha","Rio Grande do Sul"
"4760","4307708",430770,"Esteio","Rio Grande do Sul"
"4761","4307807",430780,"Estrela","Rio Grande do Sul"
"4762","4307815",430781,"Estrela Velha","Rio Grande do Sul"
"4763","4307831",430783,"Eugênio de Castro","Rio Grande do Sul"
"4764","4307864",430786,"Fagundes Varela","Rio Grande do Sul"
"4765","4307906",430790,"Farroupilha","Rio Grande do Sul"
"4766","4308003",430800,"Faxinal do Soturno","Rio Grande do Sul"
"4767","4308052",430805,"Faxinalzinho","Rio Grande do Sul"
"4768","4308078",430807,"Fazenda Vilanova","Rio Grande do Sul"
"4769","4308102",430810,"Feliz","Rio Grande do Sul"
"4770","4308201",430820,"Flores da Cunha","Rio Grande do Sul"
"4771","4308250",430825,"Floriano Peixoto","Rio Grande do Sul"
"4772","4308300",430830,"Fontoura Xavier","Rio Grande do Sul"
"4773","4308409",430840,"Formigueiro","Rio Grande do Sul"
"4774","4308433",430843,"Forquetinha","Rio Grande do Sul"
"4775","4308458",430845,"Fortaleza dos Valos","Rio Grande do Sul"
"4776","4308508",430850,"Frederico Westphalen","Rio Grande do Sul"
"4777","4308607",430860,"Garibaldi","Rio Grande do Sul"
"4778","4308656",430865,"Garruchos","Rio Grande do Sul"
"4779","4308706",430870,"Gaurama","Rio Grande do Sul"
"4780","4308805",430880,"General Câmara","Rio Grande do Sul"
"4781","4308854",430885,"Gentil","Rio Grande do Sul"
"4782","4308904",430890,"Getúlio Vargas","Rio Grande do Sul"
"4783","4309001",430900,"Giruá","Rio Grande do Sul"
"4784","4309050",430905,"Glorinha","Rio Grande do Sul"
"4785","4309100",430910,"Gramado","Rio Grande do Sul"
"4786","4309126",430912,"Gramado dos Loureiros","Rio Grande do Sul"
"4787","4309159",430915,"Gramado Xavier","Rio Grande do Sul"
"4788","4309209",430920,"Gravataí","Rio Grande do Sul"
"4789","4309258",430925,"Guabiju","Rio Grande do Sul"
"4790","4309308",430930,"Guaíba","Rio Grande do Sul"
"4791","4309407",430940,"Guaporé","Rio Grande do Sul"
"4792","4309506",430950,"Guarani das Missões","Rio Grande do Sul"
"4793","4309555",430955,"Harmonia","Rio Grande do Sul"
"4794","4309571",430957,"Herveiras","Rio Grande do Sul"
"4795","4309605",430960,"Horizontina","Rio Grande do Sul"
"4796","4309654",430965,"Hulha Negra","Rio Grande do Sul"
"4797","4309704",430970,"Humaitá","Rio Grande do Sul"
"4798","4309753",430975,"Ibarama","Rio Grande do Sul"
"4799","4309803",430980,"Ibiaçá","Rio Grande do Sul"
"4800","4309902",430990,"Ibiraiaras","Rio Grande do Sul"
"4801","4309951",430995,"Ibirapuitã","Rio Grande do Sul"
"4802","4310009",431000,"Ibirubá","Rio Grande do Sul"
"4803","4310108",431010,"Igrejinha","Rio Grande do Sul"
"4804","4310207",431020,"Ijuí","Rio Grande do Sul"
"4805","4310306",431030,"Ilópolis","Rio Grande do Sul"
"4806","4310330",431033,"Imbé","Rio Grande do Sul"
"4807","4310363",431036,"Imigrante","Rio Grande do Sul"
"4808","4310405",431040,"Independência","Rio Grande do Sul"
"4809","4310413",431041,"Inhacorá","Rio Grande do Sul"
"4810","4310439",431043,"Ipê","Rio Grande do Sul"
"4811","4310462",431046,"Ipiranga do Sul","Rio Grande do Sul"
"4812","4310504",431050,"Iraí","Rio Grande do Sul"
"4813","4310538",431053,"Itaara","Rio Grande do Sul"
"4814","4310553",431055,"Itacurubi","Rio Grande do Sul"
"4815","4310579",431057,"Itapuca","Rio Grande do Sul"
"4816","4310603",431060,"Itaqui","Rio Grande do Sul"
"4817","4310652",431065,"Itati","Rio Grande do Sul"
"4818","4310702",431070,"Itatiba do Sul","Rio Grande do Sul"
"4819","4310751",431075,"Ivorá","Rio Grande do Sul"
"4820","4310801",431080,"Ivoti","Rio Grande do Sul"
"4821","4310850",431085,"Jaboticaba","Rio Grande do Sul"
"4822","4310876",431087,"Jacuizinho","Rio Grande do Sul"
"4823","4310900",431090,"Jacutinga","Rio Grande do Sul"
"4824","4311007",431100,"Jaguarão","Rio Grande do Sul"
"4825","4311106",431110,"Jaguari","Rio Grande do Sul"
"4826","4311122",431112,"Jaquirana","Rio Grande do Sul"
"4827","4311130",431113,"Jari","Rio Grande do Sul"
"4828","4311155",431115,"Jóia","Rio Grande do Sul"
"4829","4311205",431120,"Júlio de Castilhos","Rio Grande do Sul"
"4830","4311239",431123,"Lagoa Bonita do Sul","Rio Grande do Sul"
"4831","4311254",431125,"Lagoão","Rio Grande do Sul"
"4832","4311270",431127,"Lagoa dos Três Cantos","Rio Grande do Sul"
"4833","4311304",431130,"Lagoa Vermelha","Rio Grande do Sul"
"4834","4311403",431140,"Lajeado","Rio Grande do Sul"
"4835","4311429",431142,"Lajeado do Bugre","Rio Grande do Sul"
"4836","4311502",431150,"Lavras do Sul","Rio Grande do Sul"
"4837","4311601",431160,"Liberato Salzano","Rio Grande do Sul"
"4838","4311627",431162,"Lindolfo Collor","Rio Grande do Sul"
"4839","4311643",431164,"Linha Nova","Rio Grande do Sul"
"4840","4311700",431170,"Machadinho","Rio Grande do Sul"
"4841","4311718",431171,"Maçambará","Rio Grande do Sul"
"4842","4311734",431173,"Mampituba","Rio Grande do Sul"
"4843","4311759",431175,"Manoel Viana","Rio Grande do Sul"
"4844","4311775",431177,"Maquiné","Rio Grande do Sul"
"4845","4311791",431179,"Maratá","Rio Grande do Sul"
"4846","4311809",431180,"Marau","Rio Grande do Sul"
"4847","4311908",431190,"Marcelino Ramos","Rio Grande do Sul"
"4848","4311981",431198,"Mariana Pimentel","Rio Grande do Sul"
"4849","4312005",431200,"Mariano Moro","Rio Grande do Sul"
"4850","4312054",431205,"Marques de Souza","Rio Grande do Sul"
"4851","4312104",431210,"Mata","Rio Grande do Sul"
"4852","4312138",431213,"Mato Castelhano","Rio Grande do Sul"
"4853","4312153",431215,"Mato Leitão","Rio Grande do Sul"
"4854","4312179",431217,"Mato Queimado","Rio Grande do Sul"
"4855","4312203",431220,"Maximiliano de Almeida","Rio Grande do Sul"
"4856","4312252",431225,"Minas do Leão","Rio Grande do Sul"
"4857","4312302",431230,"Miraguaí","Rio Grande do Sul"
"4858","4312351",431235,"Montauri","Rio Grande do Sul"
"4859","4312377",431237,"Monte Alegre dos Campos","Rio Grande do Sul"
"4860","4312385",431238,"Monte Belo do Sul","Rio Grande do Sul"
"4861","4312401",431240,"Montenegro","Rio Grande do Sul"
"4862","4312427",431242,"Mormaço","Rio Grande do Sul"
"4863","4312443",431244,"Morrinhos do Sul","Rio Grande do Sul"
"4864","4312450",431245,"Morro Redondo","Rio Grande do Sul"
"4865","4312476",431247,"Morro Reuter","Rio Grande do Sul"
"4866","4312500",431250,"Mostardas","Rio Grande do Sul"
"4867","4312609",431260,"Muçum","Rio Grande do Sul"
"4868","4312617",431261,"Muitos Capões","Rio Grande do Sul"
"4869","4312625",431262,"Muliterno","Rio Grande do Sul"
"4870","4312658",431265,"Não-Me-Toque","Rio Grande do Sul"
"4871","4312674",431267,"Nicolau Vergueiro","Rio Grande do Sul"
"4872","4312708",431270,"Nonoai","Rio Grande do Sul"
"4873","4312757",431275,"Nova Alvorada","Rio Grande do Sul"
"4874","4312807",431280,"Nova Araçá","Rio Grande do Sul"
"4875","4312906",431290,"Nova Bassano","Rio Grande do Sul"
"4876","4312955",431295,"Nova Boa Vista","Rio Grande do Sul"
"4877","4313003",431300,"Nova Bréscia","Rio Grande do Sul"
"4878","4313011",431301,"Nova Candelária","Rio Grande do Sul"
"4879","4313037",431303,"Nova Esperança do Sul","Rio Grande do Sul"
"4880","4313060",431306,"Nova Hartz","Rio Grande do Sul"
"4881","4313086",431308,"Nova Pádua","Rio Grande do Sul"
"4882","4313102",431310,"Nova Palma","Rio Grande do Sul"
"4883","4313201",431320,"Nova Petrópolis","Rio Grande do Sul"
"4884","4313300",431330,"Nova Prata","Rio Grande do Sul"
"4885","4313334",431333,"Nova Ramada","Rio Grande do Sul"
"4886","4313359",431335,"Nova Roma do Sul","Rio Grande do Sul"
"4887","4313375",431337,"Nova Santa Rita","Rio Grande do Sul"
"4888","4313391",431339,"Novo Cabrais","Rio Grande do Sul"
"4889","4313409",431340,"Novo Hamburgo","Rio Grande do Sul"
"4890","4313425",431342,"Novo Machado","Rio Grande do Sul"
"4891","4313441",431344,"Novo Tiradentes","Rio Grande do Sul"
"4892","4313466",431346,"Novo Xingu","Rio Grande do Sul"
"4893","4313490",431349,"Novo Barreiro","Rio Grande do Sul"
"4894","4313508",431350,"Osório","Rio Grande do Sul"
"4895","4313607",431360,"Paim Filho","Rio Grande do Sul"
"4896","4313656",431365,"Palmares do Sul","Rio Grande do Sul"
"4897","4313706",431370,"Palmeira das Missões","Rio Grande do Sul"
"4898","4313805",431380,"Palmitinho","Rio Grande do Sul"
"4899","4313904",431390,"Panambi","Rio Grande do Sul"
"4900","4313953",431395,"Pantano Grande","Rio Grande do Sul"
"4901","4314001",431400,"Paraí","Rio Grande do Sul"
"4902","4314027",431402,"Paraíso do Sul","Rio Grande do Sul"
"4903","4314035",431403,"Pareci Novo","Rio Grande do Sul"
"4904","4314050",431405,"Parobé","Rio Grande do Sul"
"4905","4314068",431406,"Passa Sete","Rio Grande do Sul"
"4906","4314076",431407,"Passo do Sobrado","Rio Grande do Sul"
"4907","4314100",431410,"Passo Fundo","Rio Grande do Sul"
"4908","4314134",431413,"Paulo Bento","Rio Grande do Sul"
"4909","4314159",431415,"Paverama","Rio Grande do Sul"
"4910","4314175",431417,"Pedras Altas","Rio Grande do Sul"
"4911","4314209",431420,"Pedro Osório","Rio Grande do Sul"
"4912","4314308",431430,"Pejuçara","Rio Grande do Sul"
"4913","4314407",431440,"Pelotas","Rio Grande do Sul"
"4914","4314423",431442,"Picada Café","Rio Grande do Sul"
"4915","4314456",431445,"Pinhal","Rio Grande do Sul"
"4916","4314464",431446,"Pinhal da Serra","Rio Grande do Sul"
"4917","4314472",431447,"Pinhal Grande","Rio Grande do Sul"
"4918","4314498",431449,"Pinheirinho do Vale","Rio Grande do Sul"
"4919","4314506",431450,"Pinheiro Machado","Rio Grande do Sul"
"4920","4314555",431455,"Pirapó","Rio Grande do Sul"
"4921","4314605",431460,"Piratini","Rio Grande do Sul"
"4922","4314704",431470,"Planalto","Rio Grande do Sul"
"4923","4314753",431475,"Poço das Antas","Rio Grande do Sul"
"4924","4314779",431477,"Pontão","Rio Grande do Sul"
"4925","4314787",431478,"Ponte Preta","Rio Grande do Sul"
"4926","4314803",431480,"Portão","Rio Grande do Sul"
"4927","4314902",431490,"Porto Alegre","Rio Grande do Sul"
"4928","4315008",431500,"Porto Lucena","Rio Grande do Sul"
"4929","4315057",431505,"Porto Mauá","Rio Grande do Sul"
"4930","4315073",431507,"Porto Vera Cruz","Rio Grande do Sul"
"4931","4315107",431510,"Porto Xavier","Rio Grande do Sul"
"4932","4315131",431513,"Pouso Novo","Rio Grande do Sul"
"4933","4315149",431514,"Presidente Lucena","Rio Grande do Sul"
"4934","4315156",431515,"Progresso","Rio Grande do Sul"
"4935","4315172",431517,"Protásio Alves","Rio Grande do Sul"
"4936","4315206",431520,"Putinga","Rio Grande do Sul"
"4937","4315305",431530,"Quaraí","Rio Grande do Sul"
"4938","4315313",431531,"Quatro Irmãos","Rio Grande do Sul"
"4939","4315321",431532,"Quevedos","Rio Grande do Sul"
"4940","4315354",431535,"Quinze de Novembro","Rio Grande do Sul"
"4941","4315404",431540,"Redentora","Rio Grande do Sul"
"4942","4315453",431545,"Relvado","Rio Grande do Sul"
"4943","4315503",431550,"Restinga Seca","Rio Grande do Sul"
"4944","4315552",431555,"Rio dos Índios","Rio Grande do Sul"
"4945","4315602",431560,"Rio Grande","Rio Grande do Sul"
"4946","4315701",431570,"Rio Pardo","Rio Grande do Sul"
"4947","4315750",431575,"Riozinho","Rio Grande do Sul"
"4948","4315800",431580,"Roca Sales","Rio Grande do Sul"
"4949","4315909",431590,"Rodeio Bonito","Rio Grande do Sul"
"4950","4315958",431595,"Rolador","Rio Grande do Sul"
"4951","4316006",431600,"Rolante","Rio Grande do Sul"
"4952","4316105",431610,"Ronda Alta","Rio Grande do Sul"
"4953","4316204",431620,"Rondinha","Rio Grande do Sul"
"4954","4316303",431630,"Roque Gonzales","Rio Grande do Sul"
"4955","4316402",431640,"Rosário do Sul","Rio Grande do Sul"
"4956","4316428",431642,"Sagrada Família","Rio Grande do Sul"
"4957","4316436",431643,"Saldanha Marinho","Rio Grande do Sul"
"4958","4316451",431645,"Salto do Jacuí","Rio Grande do Sul"
"4959","4316477",431647,"Salvador das Missões","Rio Grande do Sul"
"4960","4316501",431650,"Salvador do Sul","Rio Grande do Sul"
"4961","4316600",431660,"Sananduva","Rio Grande do Sul"
"4962","4316709",431670,"Santa Bárbara do Sul","Rio Grande do Sul"
"4963","4316733",431673,"Santa Cecília do Sul","Rio Grande do Sul"
"4964","4316758",431675,"Santa Clara do Sul","Rio Grande do Sul"
"4965","4316808",431680,"Santa Cruz do Sul","Rio Grande do Sul"
"4966","4316907",431690,"Santa Maria","Rio Grande do Sul"
"4967","4316956",431695,"Santa Maria do Herval","Rio Grande do Sul"
"4968","4316972",431697,"Santa Margarida do Sul","Rio Grande do Sul"
"4969","4317004",431700,"Santana da Boa Vista","Rio Grande do Sul"
"4970","4317103",431710,"Sant'Ana do Livramento","Rio Grande do Sul"
